_id,title,roomName,gender,roomType,py,deposit,rentFee,region,brandType,roomOption,url,imgUrl
65dd9ff9d872d6f0c7de31c7,월세 100/95,월세 100/95,공용,그 외,19.77㎡,100만원,95만원,서울시 서초구 서초동 1337-21,일반사업자,천장형\n침대\n책상\n옷장\n식탁\n신발장\n냉장고\n세탁기\n샤워부스\n싱크대\n가스레인지\n인덕션\n전자레인지\nTV\n붙박이장\n화재경보기\n경비원\n비디오폰\n인터폰\n카드키\nCCTV\n사설경비\n현관보안,https://www.dabangapp.com/room/65cb2c9eceb3ab47ecc882e1,https://d1774jszgerdmk.cloudfront.net/1024/uCtHEMbF1I79lfPgIhws5
65dd9ffed872d6f0c7de31c8,,,공용,그 외,,1000만원,100만원,,일반사업자,천장형\n신발장\n냉장고\n세탁기\n건조기\n샤워부스\n경비원\n비디오폰\n인터폰,https://www.dabangapp.com/room/65b279596746174f1bed67a9,https://d1774jszgerdmk.cloudfront.net/1024/uCtHEMbF1I79lfPgIhws5
65dda002d872d6f0c7de31c9,월세 110/100,월세 110/100,공용,그 외,17.87㎡,110만원,100만원,서울시 서초구 서초동 1303-6,일반사업자,천장형\n침대\n신발장\n냉장고\n세탁기\n샤워부스\n싱크대\n인덕션\n전자레인지\nTV\n붙박이장\n화재경보기\n경비원\n비디오폰\nCCTV\n사설경비\n현관보안,https://www.dabangapp.com/room/65cb6aa59e6b2c211e42acee,https://d1774jszgerdmk.cloudfront.net/1024/uCtHEMbF1I79lfPgIhws5
65dda007d872d6f0c7de31ca,월세 9000/45,월세 9000/45,공용,1인실,36㎡,9000만원,45만원,서울특별시 서초구 서초동,일반사업자,벽걸이형\n신발장\n냉장고\n세탁기\n싱크대\n가스레인지\n,https://www.dabangapp.com/room/65ce06402969c44a3144d14b,https://d1774jszgerdmk.cloudfront.net/1024/uCtHEMbF1I79lfPgIhws5
65dda00cd872d6f0c7de31cb,월세 3000/110,월세 3000/110,공용,1인실,21.8㎡,3000만원,110만원,서울특별시 서초구 서초동,일반사업자,천장형\n신발장\n냉장고\n세탁기\n싱크대\n인덕션\n전자레인지\n인터폰\nCCTV\n현관보안,https://www.dabangapp.com/room/65d2b3131b4232645f10a6e7,https://d1774jszgerdmk.cloudfront.net/1024/uCtHEMbF1I79lfPgIhws5
65dda010d872d6f0c7de31cc,,,공용,1인실,,100만원,60만원,,일반사업자,벽걸이형\n냉장고\n,https://www.dabangapp.com/room/6540651dd154d354eec96e0e,https://d1774jszgerdmk.cloudfront.net/1024/uCtHEMbF1I79lfPgIhws5
65dda015d872d6f0c7de31cd,월세 3000/100,월세 3000/100,공용,그 외,23.14㎡,3000만원,100만원,서울특별시 서초구 서초동,일반사업자,옷장\n신발장\n냉장고\n세탁기\n인덕션\n현관보안,https://www.dabangapp.com/room/65b495c257071034f040ddd6,https://d1774jszgerdmk.cloudfront.net/1024/uCtHEMbF1I79lfPgIhws5
65dda01ad872d6f0c7de31ce,,,공용,그 외,,1000만원,160만원,,일반사업자,천장형\n침대\n책상\n식탁\n쇼파\n신발장\n냉장고\n샤워부스\n싱크대\n인덕션\nTV\n비디오폰\n카드키\nCCTV,https://www.dabangapp.com/room/65b0b8f23f781c0edfea4879,https://d1774jszgerdmk.cloudfront.net/1024/uCtHEMbF1I79lfPgIhws5
65dda01ed872d6f0c7de31cf,,,공용,그 외,,1000만원,160만원,,일반사업자,천장형\n침대\n책상\n식탁\n쇼파\n신발장\n냉장고\n샤워부스\n싱크대\n인덕션\nTV\n비디오폰\n카드키\nCCTV,https://www.dabangapp.com/room/65d40964caf93a0fdaabf684,https://d1774jszgerdmk.cloudfront.net/1024/uCtHEMbF1I79lfPgIhws5
65dda022d872d6f0c7de31d0,,,공용,그 외,,200만원,115만원,,일반사업자,천장형\n침대\n신발장\n냉장고\n세탁기\n샤워부스\n싱크대\n인덕션\n전자레인지\nTV\n붙박이장\n무인택배함\n경비원\n비디오폰\nCCTV\n현관보안,https://www.dabangapp.com/room/65bb7d316dab261a7af9b931,https://d1774jszgerdmk.cloudfront.net/1024/uCtHEMbF1I79lfPgIhws5
